"","female_1","female_0","male_1","male_0","p_value","adjusted_p_value"
"RNF180","  3","166","  8","270","0.67829183294966","1"
"RNF182","  2","167","  7","271","0.530748471454201","1"
"RNF185","  1","168","  5","273","0.514815337354971","1"
"RNF19A","  1","168","  8","270","0.186398733431085","0.883477940569606"
"RNF19B","  1","168","  4","274","0.717302983522395","1"
"RNF2","  2","167","  2","276","1","1"
"RNF20","  2","167","  5","273","0.908349341118826","1"
"RNF207","  2","167","  2","276","1","1"
"RNF213"," 10","159"," 25","253","0.321100385101266","0.987943793141786"
"RNF214","  1","168"," 11","267","0.0668464323856905","0.722824428847335"
"RNF216","  3","166"," 10","268","0.411442908611441","1"
"RNF217","  4","165"," 12","266","0.415983397805185","1"
"RNF217-AS1","  4","165"," 19","259","0.06395404726124","0.721981823782294"
"RNF219","  4","165"," 16","262","0.14861115899602","0.848815341542669"
"RNF24","  1","168","  2","276","0.999999999999999","1"
"RNF25","  2","167","  5","273","0.908349341118826","1"
"RNF31","  5","164"," 13","265","0.517188578783122","1"
"RNF32","  2","167"," 12","266","0.117790639195719","0.806715694828861"
"RNF34","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RNF38","  2","167","  5","273","0.908349341118826","1"
"RNF4","  1","168","  2","276","0.999999999999999","1"
"RNF40","  1","168"," 11","267","0.0668464323856905","0.722824428847335"
"RNF43","  4","165","  7","271","0.999999999999997","1"
"RNF44","  1","168","  5","273","0.514815337354971","1"
"RNF5P1","  1","168","  4","274","0.717302983522395","1"
"RNF6","  3","166","  7","271","0.853088879204452","1"
"RNF8","  4","165","  7","271","0.999999999999997","1"
"RNFT2","  1","168","  4","274","0.717302983522395","1"
"RNGTT","  3","166","  5","273","0.999999999999998","1"
"RNH1","  2","167","  3","275","1","1"
"RNLS","  1","168","  4","274","0.717302983522395","1"
"RNMT","  4","165","  5","273","0.946119881195095","1"
"RNPEP","  3","166","  8","270","0.67829183294966","1"
"RNPS1","  1","168","  0","278","0.801257783137453","1"
"RNU6-104P","  3","166","  5","273","0.999999999999998","1"
"RNU6-1191P","  1","168","  2","276","0.999999999999999","1"
"RNU6-1266P","  2","167","  5","273","0.908349341118826","1"
"RNU6-1320P","  4","165","  3","275","0.502530829071555","1"
"RNU6-354P","  2","167","  6","272","0.699518850960407","1"
"RNU6-389P","  1","168","  5","273","0.514815337354971","1"
"RNU6-55P","  1","168","  2","276","0.999999999999999","1"
"RNU6-721P","  1","168","  5","273","0.514815337354971","1"
"RNU7-115P","  2","167","  8","270","0.398256320216477","1"
"RNY4P30","  7","162"," 25","253","0.081889126518935","0.757847640476094"
"ROBO1","  8","161"," 23","255","0.216295984249927","0.918488975969745"
"ROBO2"," 18","151"," 48","230","0.0760155354830053","0.757847640476094"
"ROBO3","  7","162"," 20","258","0.267524115306388","0.949148852110599"
"ROBO4"," 10","159"," 18","260","0.972342318297708","1"
"ROCK1","  4","165","  6","272","1","1"
"ROCK2","  4","165"," 12","266","0.415983397805185","1"
"ROM1","  1","168","  3","275","0.989831728180177","1"
"ROMO1","  1","168","  1","277","1","1"
"ROPN1","  1","168","  3","275","0.989831728180177","1"
"ROPN1L","  1","168","  6","272","0.367718773581616","1"
"ROR1","  6","163"," 19","259","0.210184596950074","0.918488975969745"
"ROR2","  9","160"," 21","257","0.472656856469046","1"
"RORB","  5","164"," 26","252","0.0169279065946971","0.568788007759108"
"RORC","  3","166"," 21","257","0.0158662978305714","0.568788007759108"
"ROS1"," 22","147"," 66","212","0.00823916663464672","0.505298650951545"
"RP1"," 46","123","111","167","0.00860524120136312","0.507181301972365"
"RP1-130H16.18","  1","168","  2","276","0.999999999999999","1"
"RP1-163M9.7","  1","168","  1","277","1","1"
"RP1-241P17.4","  3","166","  4","274","1","1"
"RP1-274L7.1","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RP11-1007I13.4"," 15","154"," 17","261","0.363541100642914","1"
"RP11-108O10.8","  5","164","  9","269","0.999999999999997","1"
"RP11-113D6.10","  4","165"," 13","265","0.325684207270223","0.987943793141786"
"RP11-114H24.7","  2","167","  1","277","0.662131620517469","1"
"RP11-1151B14.3","  1","168","  0","278","0.801257783137453","1"
"RP11-1220K2.2","  4","165","  5","273","0.946119881195095","1"
"RP11-1277A3.2","  4","165","  6","272","1","1"
"RP11-1319K7.1","  1","168","  1","277","1","1"
"RP11-1365D11.1","  1","168","  1","277","1","1"
"RP11-147L13.11","  4","165","  5","273","0.946119881195095","1"
"RP11-147L13.13","  3","166","  5","273","0.999999999999998","1"
"RP11-160E2.6","  2","167","  3","275","1","1"
"RP11-169L17.5","  1","168","  5","273","0.514815337354971","1"
"RP11-170L3.7","  2","167","  6","272","0.699518850960407","1"
"RP11-173B14.4","  1","168","  0","278","0.801257783137453","1"
"RP11-175P13.3","  2","167","  5","273","0.908349341118826","1"
"RP11-17M15.1","  1","168","  0","278","0.801257783137453","1"
"RP11-193H5.1","  6","163"," 13","265","0.74106296473811","1"
"RP11-195E2.1","  1","168","  1","277","1","1"
"RP11-196E1.3","  1","168","  0","278","0.801257783137453","1"
"RP11-206L10.2","  1","168","  0","278","0.801257783137453","1"
"RP11-20I23.1","  1","168","  3","275","0.989831728180177","1"
"RP11-213G2.3","  1","168","  0","278","0.801257783137453","1"
"RP11-219A15.2","  5","164","  6","272","0.829929426442624","1"
"RP11-219C24.6","  8","161"," 23","255","0.216295984249927","0.918488975969745"
"RP11-22B23.1","  4","165","  8","270","0.982227814027532","1"
"RP11-231C14.4","  1","168","  3","275","0.989831728180177","1"
"RP11-240B13.2","  7","162"," 21","257","0.214128845457875","0.918488975969745"
"RP11-248G5.8","  3","166","  2","276","0.571799443202513","1"
"RP11-24M17.5","  1","168","  4","274","0.717302983522395","1"
"RP11-252A24.2","  2","167","  8","270","0.398256320216477","1"
"RP11-257K9.8","  3","166","  5","273","0.999999999999998","1"
"RP11-25K21.6","  4","165"," 14","264","0.252683629677218","0.949148852110599"
"RP11-262D11.2","  3","166","  5","273","0.999999999999998","1"
"RP11-285G1.15","  2","167","  1","277","0.662131620517469","1"
"RP11-286H14.4","  1","168","  6","272","0.367718773581616","1"
"RP11-303E16.5","  1","168","  2","276","0.999999999999999","1"
"RP11-313I2.11","  3","166"," 17","261","0.0553315072007901","0.721981823782294"
"RP11-32B5.7","  5","164"," 10","268","0.926144913849816","1"
"RP11-32B5.8","  4","165"," 12","266","0.415983397805185","1"
"RP11-333E13.4","  2","167","  9","269","0.296308464224681","0.949148852110599"
"RP11-335F8.2","  3","166"," 14","264","0.135488266223209","0.806715694828861"
"RP11-342M1.7","  1","168","  8","270","0.186398733431085","0.883477940569606"
"RP11-347H15.4","  1","168","  1","277","1","1"
"RP11-347H15.5","  1","168","  2","276","0.999999999999999","1"
"RP11-35N6.1","  1","168"," 21","257","0.00211098926765466","0.418347751887273"
"RP11-368J21.3","  3","166","  7","271","0.853088879204452","1"
"RP11-379K17.4","  4","165"," 18","260","0.0851734487769496","0.757847640476094"
"RP11-385D13.1","  3","166"," 13","265","0.180748220410221","0.883477940569606"
"RP11-38L15.8","  1","168","  0","278","0.801257783137453","1"
"RP11-38M15.11","  1","168","  2","276","0.999999999999999","1"
"RP11-393I23.4","  1","168","  6","272","0.367718773581616","1"
"RP11-396K3.1","  1","168","  5","273","0.514815337354971","1"
"RP11-3P17.4","  1","168","  5","273","0.514815337354971","1"
"RP11-3P17.5","  3","166","  7","271","0.853088879204452","1"
"RP11-404K5.2","  1","168","  7","271","0.261990128632664","0.949148852110599"
"RP11-407N17.3","  6","163"," 21","257","0.128958671617741","0.806715694828861"
"RP11-423H2.1","  4","165","  3","275","0.502530829071555","1"
"RP11-434D2.7","  3","166","  8","270","0.67829183294966","1"
"RP11-445N18.7","  3","166"," 18","260","0.0407012195077877","0.685742481328244"
"RP11-44F14.1","  2","167","  4","274","0.999999999999998","1"
"RP11-455G16.1","  1","168","  0","278","0.801257783137453","1"
"RP11-457I16.2","  1","168","  2","276","0.999999999999999","1"
"RP11-464F9.1","  1","168","  7","271","0.261990128632664","0.949148852110599"
"RP11-466F5.10","  2","167","  1","277","0.662131620517469","1"
"RP11-467L19.14","  2","167","  4","274","0.999999999999998","1"
"RP11-467L19.8","  1","168","  4","274","0.717302983522395","1"
"RP11-468E2.1","  1","168","  5","273","0.514815337354971","1"
"RP11-473M10.3","  3","166","  3","275","0.844406085463843","1"
"RP11-483E23.2","  1","168","  4","274","0.717302983522395","1"
"RP11-498P14.3","  4","165","  4","274","0.726519091494007","1"
"RP11-498P14.5","  1","168","  0","278","0.801257783137453","1"
"RP11-49K24.9","  3","166","  6","272","0.999999999999998","1"
"RP11-545J16.1","  3","166","  5","273","0.999999999999998","1"
"RP11-551L14.1","  5","164"," 21","257","0.0711551857215437","0.753264869671482"
"RP11-556N21.1","  2","167","  6","272","0.699518850960407","1"
"RP11-566K19.6","  1","168","  1","277","1","1"
"RP11-574M7.2","  4","165"," 15","263","0.194477478758766","0.883477940569606"
"RP11-578F21.2","  1","168","  0","278","0.801257783137453","1"
"RP11-578F21.6","  1","168","  1","277","1","1"
"RP11-598D12.4","  1","168","  2","276","0.999999999999999","1"
"RP11-61L23.2","  1","168","  8","270","0.186398733431085","0.883477940569606"
"RP11-651P23.5","  3","166","  5","273","0.999999999999998","1"
"RP11-656G20.1","  5","164","  8","270","0.999999999999999","1"
"RP11-693N9.2","  2","167","  3","275","1","1"
"RP11-701H24.4","  3","166","  9","269","0.531477381891113","1"
"RP11-707M1.1"," 17","152"," 46","232","0.0765097558697463","0.757847640476094"
"RP11-707O23.5","  1","168"," 14","264","0.0238682893286376","0.601055453683411"
"RP11-71H17.7","  1","168"," 13","265","0.0336606047427446","0.641621884451483"
"RP11-723O4.6","  1","168","  1","277","1","1"
"RP11-726G1.1","  1","168","  2","276","0.999999999999999","1"
"RP11-756A22.7","  1","168","  1","277","1","1"
"RP11-762I7.5","  1","168","  0","278","0.801257783137453","1"
"RP11-771F20.1","  2","167","  4","274","0.999999999999998","1"
"RP11-77P16.4","  1","168","  0","278","0.801257783137453","1"
"RP11-812E19.9","  1","168"," 10","268","0.0941365412071712","0.757847640476094"
"RP11-844P9.2","  1","168","  5","273","0.514815337354971","1"
"RP11-848G14.2","  2","167","  3","275","1","1"
"RP11-85G18.6","  5","164"," 15","263","0.330729705849002","0.987943793141786"
"RP11-875O11.2","  2","167","  5","273","0.908349341118826","1"
"RP11-889L3.1","  3","166"," 13","265","0.180748220410221","0.883477940569606"
"RP11-923I11.6","  1","168","  1","277","1","1"
"RP11-92B11.3","  4","165","  2","276","0.296541092912456","0.949148852110599"
"RP11-96C23.10","  4","165"," 24","254","0.0142890618565733","0.568788007759108"
"RP11-96C23.13","  1","168","  3","275","0.989831728180177","1"
"RP11-96O20.2","  2","167","  1","277","0.662131620517469","1"
"RP13-1032I1.10","  1","168","  2","276","0.999999999999999","1"
"RP13-104F24.2","  2","167"," 10","268","0.218986051780858","0.918488975969745"
"RP1L1"," 21","148"," 64","214","0.00819803190104504","0.505298650951545"
"RP2","  3","166","  0","278","0.10275754527906","0.786606962148151"
"RP3-368A4.5","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RP3-509I19.11","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RP3-522P13.3","  2","167","  1","277","0.662131620517469","1"
"RP4-539M6.19","  1","168","  1","277","1","1"
"RP4-559A3.7","  1","168","  1","277","1","1"
"RP4-595K12.2","  2","167","  9","269","0.296308464224681","0.949148852110599"
"RP4-806M20.3","  5","164"," 13","265","0.517188578783122","1"
"RP5-1047A19.4","  2","167","  7","271","0.530748471454201","1"
"RP5-1121E10.2","  1","168","  2","276","0.999999999999999","1"
"RP5-905H7.11","  1","168","  0","278","0.801257783137453","1"
"RP5-981L23.2","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RP6-74O6.2","  1","168","  1","277","1","1"
"RP9","  1","168","  1","277","1","1"
"RPA1","  1","168","  4","274","0.717302983522395","1"
"RPA2","  3","166","  3","275","0.844406085463843","1"
"RPA4","  2","167","  3","275","1","1"
"RPAP1","  3","166"," 16","262","0.0749210651940652","0.757847640476094"
"RPAP2","  1","168","  4","274","0.717302983522395","1"
"RPAP3","  1","168","  7","271","0.261990128632664","0.949148852110599"
"RPE","  1","168","  0","278","0.801257783137453","1"
"RPE65","  4","165"," 18","260","0.0851734487769496","0.757847640476094"
"RPF1","  1","168","  1","277","1","1"
"RPF2","  2","167","  1","277","0.662131620517469","1"
"RPGR","  2","167","  4","274","0.999999999999998","1"
"RPGRIP1","  8","161"," 34","244","0.0136286687927532","0.568788007759108"
"RPGRIP1L","  3","166"," 15","263","0.100999863893285","0.781244518858929"
"RPH3A","  8","161"," 28","250","0.066963020888324","0.722824428847335"
"RPH3AL","  4","165","  8","270","0.982227814027532","1"
"RPIA","  2","167","  5","273","0.908349341118826","1"
"RPL10","  2","167","  5","273","0.908349341118826","1"
"RPL10A","  1","168","  2","276","0.999999999999999","1"
"RPL10L","  4","165"," 10","268","0.65695881885658","1"
"RPL11","  2","167","  8","270","0.398256320216477","1"
"RPL13A","  1","168","  2","276","0.999999999999999","1"
"RPL13AP20","  2","167","  3","275","1","1"
"RPL14P1","  2","167","  9","269","0.296308464224681","0.949148852110599"
"RPL18","  1","168","  4","274","0.717302983522395","1"
"RPL18A","  1","168","  2","276","0.999999999999999","1"
"RPL21","  1","168","  1","277","1","1"
"RPL21P13","  2","167"," 10","268","0.218986051780858","0.918488975969745"
"RPL21P44","  1","168","  1","277","1","1"
"RPL22","  1","168","  5","273","0.514815337354971","1"
"RPL23","  1","168","  3","275","0.989831728180177","1"
"RPL26L1","  1","168","  3","275","0.989831728180177","1"
"RPL27","  1","168","  3","275","0.989831728180177","1"
"RPL27A","  4","165"," 14","264","0.252683629677218","0.949148852110599"
"RPL29","  1","168","  3","275","0.989831728180177","1"
"RPL3","  1","168","  2","276","0.999999999999999","1"
"RPL31P11","  1","168","  3","275","0.989831728180177","1"
"RPL31P57","  1","168","  1","277","1","1"
"RPL32","  1","168","  1","277","1","1"
"RPL36A","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RPL36AL","  1","168","  1","277","1","1"
"RPL37","  1","168"," 13","265","0.0336606047427446","0.641621884451483"
"RPL38","  1","168","  0","278","0.801257783137453","1"
"RPL39","  1","168","  0","278","0.801257783137453","1"
"RPL39L","  2","167","  1","277","0.662131620517469","1"
"RPL39P34","  1","168","  2","276","0.999999999999999","1"
"RPL3L","  2","167","  5","273","0.908349341118826","1"
"RPL4","  3","166","  4","274","1","1"
"RPL41","  1","168","  0","278","0.801257783137453","1"
"RPL5","  4","165"," 10","268","0.65695881885658","1"
"RPL6","  1","168","  0","278","0.801257783137453","1"
"RPL7","  1","168","  6","272","0.367718773581616","1"
"RPL7L1","  2","167","  1","277","0.662131620517469","1"
"RPL8","  1","168","  0","278","0.801257783137453","1"
"RPLP0P2","  1","168"," 10","268","0.0941365412071712","0.757847640476094"
"RPLP2","  1","168","  2","276","0.999999999999999","1"
"RPN1","  1","168","  4","274","0.717302983522395","1"
"RPN2","  1","168","  5","273","0.514815337354971","1"
"RPP25L","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RPP30","  1","168","  5","273","0.514815337354971","1"
"RPP38","  3","166","  1","277","0.306295342264503","0.967317341596016"
"RPRD1A","  2","167","  5","273","0.908349341118826","1"
"RPRD2","  6","163"," 27","251","0.025787966821394","0.630935582871782"
"RPRM","  1","168","  2","276","0.999999999999999","1"
"RPS11","  1","168","  8","270","0.186398733431085","0.883477940569606"
"RPS11P6","  1","168","  0","278","0.801257783137453","1"
"RPS13","  1","168","  4","274","0.717302983522395","1"
"RPS15","  1","168","  1","277","1","1"
"RPS16","  1","168","  0","278","0.801257783137453","1"
"RPS18","  1","168","  1","277","1","1"
"RPS18P6","  1","168","  3","275","0.989831728180177","1"
"RPS19BP1","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RPS20","  1","168","  2","276","0.999999999999999","1"
"RPS21","  2","167","  0","278","0.276975847011195","0.949148852110599"
"RPS24","  1","168","  4","274","0.717302983522395","1"
"RPS26","  1","168","  0","278","0.801257783137453","1"
"RPS26P11","  3","166","  1","277","0.306295342264503","0.967317341596016"
"RPS27","  4","165","  8","270","0.982227814027532","1"
"RPS27A","  1","168","  2","276","0.999999999999999","1"
"RPS27L","  1","168","  1","277","1","1"
"RPS27P14","  1","168","  0","278","0.801257783137453","1"
"RPS29","  1","168","  1","277","1","1"
"RPS3AP34","  1","168","  4","274","0.717302983522395","1"
"RPS4X","  1","168","  1","277","1","1"
"RPS4XP21","  3","166","  4","274","1","1"
"RPS5","  1","168","  1","277","1","1"
"RPS6","  2","167","  1","277","0.662131620517469","1"
