"","female_1","female_0","male_1","male_0","p_value","adjusted_p_value"
"SPRTN"," 2","105"," 0","171","0.286865559264561","1"
"SPRY1"," 2","105"," 2","169","0.999999999999998","1"
"SPRY3"," 3","104"," 3","168","0.871530895456888","1"
"SPRYD3"," 3","104"," 1","170","0.320164865085647","1"
"SPRYD7"," 1","106"," 2","169","0.999999999999989","1"
"SPSB1"," 2","105"," 1","170","0.680353679627556","1"
"SPSB2"," 1","106"," 2","169","0.999999999999989","1"
"SPSB4"," 2","105"," 1","170","0.680353679627556","1"
"SPTA1","17"," 90","22","149","0.597104594442111","1"
"SPTAN1"," 6","101"," 7","164","0.771959779447237","1"
"SPTB"," 4","103","12","159","0.380132166753462","1"
"SPTBN1"," 6","101"," 8","163","0.949883313021567","1"
"SPTBN2"," 6","101"," 5","166","0.423355181774913","1"
"SPTBN4"," 5","102","12","159","0.591514006418779","1"
"SPTBN5"," 6","101"," 9","162","1","1"
"SPTLC2"," 2","105"," 0","171","0.286865559264561","1"
"SPTLC3"," 4","103"," 6","165","0.999999999999996","1"
"SPTSSB"," 1","106"," 1","170","0.999999999999998","1"
"SPTY2D1"," 6","101"," 5","166","0.423355181774913","1"
"SPZ1"," 1","106"," 1","170","0.999999999999998","1"
"SQLE"," 3","104"," 3","168","0.871530895456888","1"
"SQRDL"," 1","106"," 1","170","0.999999999999998","1"
"SQSTM1"," 3","104"," 3","168","0.871530895456888","1"
"SRBD1"," 3","104"," 2","169","0.593473499958091","1"
"SRC"," 1","106"," 1","170","0.999999999999998","1"
"SRCAP","11"," 96","12","159","0.461022823474103","1"
"SRCIN1"," 4","103"," 0","171","0.0424384823215139","1"
"SRD5A2"," 2","105"," 1","170","0.680353679627556","1"
"SRD5A3"," 1","106"," 3","168","0.967330798322832","1"
"SREBF1"," 5","102"," 1","170","0.0631423104346593","1"
"SREBF2"," 5","102"," 3","168","0.294814949816856","1"
"SREK1"," 3","104"," 3","168","0.871530895456888","1"
"SREK1IP1"," 2","105"," 3","168","0.999999999999997","1"
"SRF"," 4","103"," 2","169","0.312518692037205","1"
"SRGAP1"," 5","102"," 2","169","0.155403873458458","1"
"SRGAP3"," 1","106"," 6","165","0.347429588219492","1"
"SRGN"," 5","102"," 0","171","0.0169036633661737","1"
"SRL"," 2","105"," 3","168","0.999999999999997","1"
"SRM"," 1","106"," 0","171","0.812659244996201","1"
"SRP19"," 1","106"," 1","170","0.999999999999998","1"
"SRP54"," 2","105"," 1","170","0.680353679627556","1"
"SRP68"," 3","104"," 1","170","0.320164865085647","1"
"SRP72"," 4","103"," 4","167","0.756327580501328","1"
"SRP9"," 1","106"," 0","171","0.812659244996201","1"
"SRPK2"," 2","105"," 4","167","1","1"
"SRPK3"," 7","100"," 1","170","0.0116610722015692","1"
"SRPR"," 7","100"," 3","168","0.0792901227281461","1"
"SRPRB"," 1","106"," 2","169","0.999999999999989","1"
"SRPX"," 2","105"," 2","169","0.999999999999998","1"
"SRPX2"," 2","105"," 0","171","0.286865559264561","1"
"SRR"," 2","105"," 1","170","0.680353679627556","1"
"SRRD"," 1","106"," 1","170","0.999999999999998","1"
"SRRM1"," 6","101"," 3","168","0.156214349402009","1"
"SRRM2","13"," 94"," 8","163","0.0393589254677522","1"
"SRRM3"," 1","106"," 0","171","0.812659244996201","1"
"SRRM4"," 5","102"," 6","165","0.866338712001005","1"
"SRRT"," 4","103"," 5","166","0.980013824497191","1"
"SRSF10"," 3","104"," 0","171","0.108492141381498","1"
"SRSF11"," 2","105"," 2","169","0.999999999999998","1"
"SRSF12"," 2","105"," 3","168","0.999999999999997","1"
"SRSF2"," 1","106"," 1","170","0.999999999999998","1"
"SRSF3"," 1","106"," 1","170","0.999999999999998","1"
"SRSF4"," 2","105"," 5","166","0.878536797268131","1"
"SRSF5"," 5","102"," 1","170","0.0631423104346593","1"
"SRSF6"," 2","105"," 1","170","0.680353679627556","1"
"SRSF7"," 2","105"," 1","170","0.680353679627556","1"
"SRSF8"," 1","106"," 0","171","0.812659244996201","1"
"SRSF9"," 1","106"," 1","170","0.999999999999998","1"
"SS18"," 1","106"," 1","170","0.999999999999998","1"
"SS18L1"," 4","103"," 1","170","0.143932341229931","1"
"SSB"," 1","106"," 2","169","0.999999999999989","1"
"SSBP1"," 2","105"," 0","171","0.286865559264561","1"
"SSBP4"," 2","105"," 0","171","0.286865559264561","1"
"SSC4D"," 1","106"," 0","171","0.812659244996201","1"
"SSFA2"," 3","104"," 8","163","0.642653358310553","1"
"SSH1"," 4","103"," 1","170","0.143932341229931","1"
"SSH2","10"," 97"," 7","164","0.128233170763889","1"
"SSH3"," 4","103"," 1","170","0.143932341229931","1"
"SSMEM1"," 2","105"," 3","168","0.999999999999997","1"
"SSPN"," 2","105"," 1","170","0.680353679627556","1"
"SSPO","12"," 95","10","161","0.166170540993629","1"
"SSR1"," 1","106"," 0","171","0.812659244996201","1"
"SSR4"," 2","105"," 0","171","0.286865559264561","1"
"SSRP1"," 1","106"," 1","170","0.999999999999998","1"
"SST"," 1","106"," 1","170","0.999999999999998","1"
"SSTR1"," 2","105"," 3","168","0.999999999999997","1"
"SSTR2"," 2","105"," 0","171","0.286865559264561","1"
"SSTR3"," 2","105"," 6","165","0.669376764406716","1"
"SSTR4"," 4","103"," 7","164","0.999999999999997","1"
"SSTR5"," 2","105"," 5","166","0.878536797268131","1"
"SSU72P8"," 1","106"," 1","170","0.999999999999998","1"
"SSUH2"," 2","105"," 4","167","1","1"
"SSX2"," 1","106"," 0","171","0.812659244996201","1"
"SSX2IP"," 4","103"," 2","169","0.312518692037205","1"
"SSX4B"," 1","106"," 0","171","0.812659244996201","1"
"SSX5"," 3","104"," 3","168","0.871530895456888","1"
"SSX6"," 3","104"," 1","170","0.320164865085647","1"
"SSX7"," 1","106"," 1","170","0.999999999999998","1"
"SSX8"," 1","106"," 0","171","0.812659244996201","1"
"ST13"," 1","106"," 0","171","0.812659244996201","1"
"ST13P4"," 1","106"," 1","170","0.999999999999998","1"
"ST14"," 3","104"," 5","166","0.999999999999999","1"
"ST18"," 7","100"," 6","165","0.382315802619587","1"
"ST3GAL1"," 4","103"," 0","171","0.0424384823215139","1"
"ST3GAL2"," 3","104"," 3","168","0.871530895456888","1"
"ST3GAL3"," 2","105"," 0","171","0.286865559264561","1"
"ST3GAL4"," 2","105"," 1","170","0.680353679627556","1"
"ST3GAL5"," 1","106"," 3","168","0.967330798322832","1"
"ST3GAL6"," 1","106"," 4","167","0.693814107308467","1"
"ST5"," 5","102"," 5","166","0.666492643123929","1"
"ST6GAL1"," 2","105"," 2","169","0.999999999999998","1"
"ST6GAL2"," 9"," 98"," 6","165","0.136863657047344","1"
"ST6GALNAC1"," 1","106"," 2","169","0.999999999999989","1"
"ST6GALNAC2"," 1","106"," 0","171","0.812659244996201","1"
"ST6GALNAC3"," 3","104"," 3","168","0.871530895456888","1"
"ST6GALNAC5"," 4","103"," 2","169","0.312518692037205","1"
"ST6GALNAC6"," 2","105"," 0","171","0.286865559264561","1"
"ST7L"," 2","105"," 1","170","0.680353679627556","1"
"ST8SIA1"," 5","102"," 6","165","0.866338712001005","1"
"ST8SIA2"," 4","103"," 1","170","0.143932341229931","1"
"ST8SIA3"," 2","105"," 2","169","0.999999999999998","1"
"ST8SIA4"," 4","103"," 4","167","0.756327580501328","1"
"ST8SIA5"," 2","105"," 4","167","1","1"
"ST8SIA6","12"," 95"," 6","165","0.0220153274833677","1"
"STAB1","11"," 96"," 9","162","0.181309412935775","1"
"STAB2","10"," 97","11","160","0.508562525288297","1"
"STAC"," 2","105"," 1","170","0.680353679627556","1"
"STAC3"," 2","105"," 2","169","0.999999999999998","1"
"STAG1"," 7","100"," 8","163","0.691792007826165","1"
"STAG2"," 6","101"," 5","166","0.423355181774913","1"
"STAG3"," 3","104"," 1","170","0.320164865085647","1"
"STAG3L2"," 1","106"," 0","171","0.812659244996201","1"
"STAG3L3"," 1","106"," 0","171","0.812659244996201","1"
"STAG3L4"," 3","104"," 2","169","0.593473499958091","1"
"STAM"," 6","101"," 2","169","0.0742730361279885","1"
"STAM2"," 3","104"," 1","170","0.320164865085647","1"
"STAMBP"," 3","104"," 0","171","0.108492141381498","1"
"STAMBPL1"," 2","105"," 3","168","0.999999999999997","1"
"STAP1"," 1","106"," 0","171","0.812659244996201","1"
"STAR"," 1","106"," 2","169","0.999999999999989","1"
"STARD13"," 6","101"," 3","168","0.156214349402009","1"
"STARD3"," 1","106"," 3","168","0.967330798322832","1"
"STARD3NL"," 2","105"," 0","171","0.286865559264561","1"
"STARD4"," 2","105"," 0","171","0.286865559264561","1"
"STARD6"," 2","105"," 0","171","0.286865559264561","1"
"STARD7"," 1","106"," 1","170","0.999999999999998","1"
"STARD7-AS1"," 1","106"," 0","171","0.812659244996201","1"
"STARD8"," 4","103"," 3","168","0.52612126455169","1"
"STAT1"," 6","101"," 0","171","0.00680119430324822","1"
"STAT2"," 2","105"," 0","171","0.286865559264561","1"
"STAT4"," 3","104"," 2","169","0.593473499958091","1"
"STAT5A"," 3","104"," 3","168","0.871530895456888","1"
"STAT5B"," 7","100"," 6","165","0.382315802619587","1"
"STAT6"," 3","104"," 2","169","0.593473499958091","1"
"STAU1"," 3","104"," 3","168","0.871530895456888","1"
"STAU2"," 4","103"," 4","167","0.756327580501328","1"
"STC1"," 6","101"," 7","164","0.771959779447237","1"
"STC2"," 3","104"," 4","167","0.999999999999997","1"
"STEAP1"," 2","105"," 1","170","0.680353679627556","1"
"STEAP1B"," 1","106"," 0","171","0.812659244996201","1"
"STEAP2"," 2","105"," 3","168","0.999999999999997","1"
"STEAP3"," 3","104"," 3","168","0.871530895456888","1"
"STEAP4"," 1","106"," 2","169","0.999999999999989","1"
"STH"," 1","106"," 0","171","0.812659244996201","1"
"STIL"," 3","104"," 2","169","0.593473499958091","1"
"STIM1"," 5","102"," 1","170","0.0631423104346593","1"
"STIM2"," 2","105"," 2","169","0.999999999999998","1"
"STIP1"," 4","103"," 1","170","0.143932341229931","1"
"STK10"," 4","103"," 3","168","0.52612126455169","1"
"STK11"," 3","104"," 2","169","0.593473499958091","1"
"STK11IP"," 1","106"," 3","168","0.967330798322832","1"
"STK17A"," 2","105"," 1","170","0.680353679627556","1"
"STK17B"," 2","105"," 1","170","0.680353679627556","1"
"STK24"," 3","104"," 2","169","0.593473499958091","1"
"STK25"," 4","103"," 0","171","0.0424384823215139","1"
"STK26"," 1","106"," 1","170","0.999999999999998","1"
"STK31"," 3","104"," 3","168","0.871530895456888","1"
"STK32A"," 1","106"," 1","170","0.999999999999998","1"
"STK32B"," 1","106"," 2","169","0.999999999999989","1"
"STK32C"," 1","106"," 0","171","0.812659244996201","1"
"STK33"," 1","106"," 3","168","0.967330798322832","1"
"STK35"," 1","106"," 1","170","0.999999999999998","1"
"STK36"," 2","105"," 7","164","0.5019770514753","1"
"STK38"," 2","105"," 1","170","0.680353679627556","1"
"STK38L"," 1","106"," 0","171","0.812659244996201","1"
"STK39"," 2","105"," 2","169","0.999999999999998","1"
"STK4"," 1","106"," 3","168","0.967330798322832","1"
"STK40"," 2","105"," 3","168","0.999999999999997","1"
"STKLD1"," 4","103"," 2","169","0.312518692037205","1"
"STMN2"," 1","106"," 1","170","0.999999999999998","1"
"STMN4"," 2","105"," 1","170","0.680353679627556","1"
"STOML1"," 1","106"," 1","170","0.999999999999998","1"
"STOML2"," 2","105"," 2","169","0.999999999999998","1"
"STOML3"," 5","102"," 3","168","0.294814949816856","1"
"STON1"," 1","106"," 4","167","0.693814107308467","1"
"STON1-GTF2A1L"," 3","104"," 0","171","0.108492141381498","1"
"STON2"," 1","106"," 3","168","0.967330798322832","1"
"STOX1"," 4","103"," 1","170","0.143932341229931","1"
"STOX2"," 3","104"," 2","169","0.593473499958091","1"
"STPG2"," 3","104"," 2","169","0.593473499958091","1"
"STRA6"," 3","104"," 2","169","0.593473499958091","1"
"STRA8"," 1","106"," 2","169","0.999999999999989","1"
"STRADA"," 2","105"," 4","167","1","1"
"STRADB"," 2","105"," 0","171","0.286865559264561","1"
"STRAP"," 5","102"," 1","170","0.0631423104346593","1"
"STRBP"," 1","106"," 1","170","0.999999999999998","1"
"STRC"," 6","101"," 1","170","0.0272817440165634","1"
"STRIP2"," 6","101"," 1","170","0.0272817440165634","1"
"STRN"," 2","105"," 1","170","0.680353679627556","1"
"STRN3"," 2","105"," 2","169","0.999999999999998","1"
"STRN4"," 4","103"," 5","166","0.980013824497191","1"
"STS"," 5","102"," 4","167","0.470610920420767","1"
"STT3A"," 3","104"," 1","170","0.320164865085647","1"
"STT3B"," 2","105"," 0","171","0.286865559264561","1"
"STUB1"," 1","106"," 1","170","0.999999999999998","1"
"STX10"," 1","106"," 1","170","0.999999999999998","1"
"STX11"," 1","106"," 2","169","0.999999999999989","1"
"STX12"," 1","106"," 2","169","0.999999999999989","1"
"STX16"," 4","103"," 2","169","0.312518692037205","1"
"STX17"," 2","105"," 3","168","0.999999999999997","1"
"STX18"," 1","106"," 0","171","0.812659244996201","1"
"STX19"," 1","106"," 2","169","0.999999999999989","1"
"STX1A"," 3","104"," 1","170","0.320164865085647","1"
"STX1B"," 3","104"," 1","170","0.320164865085647","1"
"STX2"," 1","106"," 3","168","0.967330798322832","1"
"STX4"," 1","106"," 0","171","0.812659244996201","1"
"STX6"," 2","105"," 1","170","0.680353679627556","1"
"STX7"," 1","106"," 2","169","0.999999999999989","1"
"STX8"," 1","106"," 1","170","0.999999999999998","1"
"STXBP1"," 3","104"," 6","165","0.999999999999996","1"
"STXBP2"," 3","104"," 5","166","0.999999999999999","1"
"STXBP3"," 3","104"," 0","171","0.108492141381498","1"
"STXBP4"," 4","103"," 1","170","0.143932341229931","1"
"STXBP5"," 4","103"," 3","168","0.52612126455169","1"
"STXBP5L"," 5","102"," 7","164","0.999999999999996","1"
"STXBP6"," 2","105"," 0","171","0.286865559264561","1"
"STYK1"," 4","103"," 3","168","0.52612126455169","1"
"STYX"," 2","105"," 1","170","0.680353679627556","1"
"STYXL1"," 2","105"," 2","169","0.999999999999998","1"
"SUB1"," 2","105"," 0","171","0.286865559264561","1"
"SUCLA2"," 3","104"," 0","171","0.108492141381498","1"
"SUCLG2"," 2","105"," 0","171","0.286865559264561","1"
"SUCNR1"," 2","105"," 2","169","0.999999999999998","1"
"SUCO"," 4","103"," 6","165","0.999999999999996","1"
"SUFU"," 1","106"," 4","167","0.693814107308467","1"
"SUGCT"," 3","104"," 4","167","0.999999999999997","1"
"SUGP1"," 3","104"," 2","169","0.593473499958091","1"
"SUGP2"," 3","104"," 6","165","0.999999999999996","1"
"SUGT1"," 2","105"," 0","171","0.286865559264561","1"
"SUGT1P3"," 1","106"," 1","170","0.999999999999998","1"
"SULF1"," 9"," 98","10","161","0.562012129531274","1"
"SULF2"," 3","104"," 4","167","0.999999999999997","1"
"SULT1A1"," 3","104"," 5","166","0.999999999999999","1"
"SULT1A2"," 4","103"," 2","169","0.312518692037205","1"
"SULT1B1"," 3","104"," 2","169","0.593473499958091","1"
"SULT1C2"," 1","106"," 1","170","0.999999999999998","1"
"SULT1C3"," 3","104"," 0","171","0.108492141381498","1"
"SULT1C4"," 1","106"," 1","170","0.999999999999998","1"
"SULT1E1"," 2","105"," 0","171","0.286865559264561","1"
"SULT2A1"," 4","103"," 2","169","0.312518692037205","1"
"SULT4A1"," 1","106"," 2","169","0.999999999999989","1"
"SULT6B1"," 3","104"," 1","170","0.320164865085647","1"
"SUMF1"," 3","104"," 2","169","0.593473499958091","1"
"SUMF2"," 2","105"," 0","171","0.286865559264561","1"
"SUMO1"," 1","106"," 0","171","0.812659244996201","1"
"SUMO2"," 1","106"," 0","171","0.812659244996201","1"
"SUMO4"," 1","106"," 1","170","0.999999999999998","1"
"SUN1"," 5","102"," 4","167","0.470610920420767","1"
"SUN2"," 1","106"," 2","169","0.999999999999989","1"
"SUN3"," 2","105"," 5","166","0.878536797268131","1"
"SUN5"," 4","103"," 2","169","0.312518692037205","1"
"SUOX"," 3","104"," 2","169","0.593473499958091","1"
"SUPT16H"," 3","104"," 5","166","0.999999999999999","1"
"SUPT20H"," 4","103"," 5","166","0.980013824497191","1"
"SUPT20HL1"," 6","101"," 2","169","0.0742730361279885","1"
"SUPT3H"," 3","104"," 3","168","0.871530895456888","1"
"SUPT4H1"," 1","106"," 2","169","0.999999999999989","1"
"SUPT5H"," 6","101"," 1","170","0.0272817440165634","1"
"SUPT6H","11"," 96"," 2","169","0.00133226666127903","1"
"SUPT7L"," 1","106"," 1","170","0.999999999999998","1"
"SUPV3L1"," 2","105"," 1","170","0.680353679627556","1"
"SURF1"," 1","106"," 0","171","0.812659244996201","1"
"SURF2"," 3","104"," 2","169","0.593473499958091","1"
"SURF6"," 2","105"," 2","169","0.999999999999998","1"
"SUSD1"," 7","100"," 1","170","0.0116610722015692","1"
"SUSD2"," 3","104"," 4","167","0.999999999999997","1"
"SUSD5"," 3","104"," 3","168","0.871530895456888","1"
"SUV39H1"," 5","102"," 3","168","0.294814949816856","1"
"SUV420H1"," 6","101"," 2","169","0.0742730361279885","1"
"SUV420H2"," 3","104"," 2","169","0.593473499958091","1"
"SUZ12"," 1","106"," 0","171","0.812659244996201","1"
"SV2A"," 3","104"," 6","165","0.999999999999996","1"
"SV2B"," 2","105"," 4","167","1","1"
"SV2C"," 5","102"," 4","167","0.470610920420767","1"
"SVEP1"," 8"," 99","14","157","0.999999999999996","1"
"SVIL","13"," 94"," 3","168","0.000789633514797747","1"
"SVILP1"," 2","105"," 3","168","0.999999999999997","1"
"SVOPL"," 1","106"," 2","169","0.999999999999989","1"
"SWAP70"," 1","106"," 1","170","0.999999999999998","1"
"SWI5"," 2","105"," 3","168","0.999999999999997","1"
"SWT1"," 2","105"," 2","169","0.999999999999998","1"
"SYAP1"," 2","105"," 0","171","0.286865559264561","1"
"SYBU"," 2","105"," 4","167","1","1"
"SYCE1"," 3","104"," 1","170","0.320164865085647","1"
"SYCN"," 1","106"," 0","171","0.812659244996201","1"
"SYCP1"," 5","102"," 6","165","0.866338712001005","1"
"SYCP2","12"," 95"," 5","166","0.010772876705797","1"
"SYCP2L"," 4","103"," 4","167","0.756327580501328","1"
"SYCP3"," 1","106"," 1","170","0.999999999999998","1"
"SYDE1"," 3","104"," 5","166","0.999999999999999","1"
"SYDE2"," 2","105"," 2","169","0.999999999999998","1"
"SYK"," 5","102"," 1","170","0.0631423104346593","1"
"SYMPK"," 8"," 99"," 2","169","0.0156599187921583","1"
"SYN1"," 3","104"," 1","170","0.320164865085647","1"
"SYN2"," 2","105"," 2","169","0.999999999999998","1"
"SYN3"," 4","103"," 3","168","0.52612126455169","1"
"SYNCRIP"," 4","103"," 5","166","0.980013824497191","1"
"SYNDIG1"," 3","104"," 1","170","0.320164865085647","1"
"SYNDIG1L"," 1","106"," 3","168","0.967330798322832","1"
"SYNE1","27"," 80","40","131","0.837363569537698","1"
"SYNE2","22"," 85","14","157","0.00501156609582002","1"
"SYNE3"," 2","105"," 5","166","0.878536797268131","1"
"SYNE4"," 2","105"," 1","170","0.680353679627556","1"
"SYNGAP1"," 5","102"," 5","166","0.666492643123929","1"
"SYNGR1"," 1","106"," 0","171","0.812659244996201","1"
"SYNGR2"," 3","104"," 2","169","0.593473499958091","1"
"SYNGR4"," 1","106"," 0","171","0.812659244996201","1"
"SYNJ1"," 1","106"," 3","168","0.967330798322832","1"
"SYNJ2","10"," 97"," 5","166","0.0420377089845633","1"
"SYNJ2BP"," 1","106"," 2","169","0.999999999999989","1"
"SYNM"," 5","102"," 6","165","0.866338712001005","1"
"SYNPO"," 2","105"," 5","166","0.878536797268131","1"
"SYNPO2"," 7","100"," 5","166","0.253851274561557","1"
"SYNPO2L"," 2","105"," 4","167","1","1"
"SYNPR"," 2","105"," 0","171","0.286865559264561","1"
"SYNRG"," 6","101"," 1","170","0.0272817440165634","1"
"SYP"," 2","105"," 0","171","0.286865559264561","1"
"SYPL1"," 1","106"," 0","171","0.812659244996201","1"
"SYS1"," 1","106"," 1","170","0.999999999999998","1"
"SYT1"," 5","102"," 2","169","0.155403873458458","1"
"SYT10"," 6","101"," 2","169","0.0742730361279885","1"
"SYT11"," 1","106"," 2","169","0.999999999999989","1"
"SYT13"," 1","106"," 1","170","0.999999999999998","1"
"SYT14"," 1","106"," 3","168","0.967330798322832","1"
"SYT15"," 1","106"," 4","167","0.693814107308467","1"
"SYT16"," 1","106"," 4","167","0.693814107308467","1"
"SYT17"," 2","105"," 1","170","0.680353679627556","1"
"SYT2"," 2","105"," 2","169","0.999999999999998","1"
"SYT3"," 4","103"," 6","165","0.999999999999996","1"
"SYT4"," 8"," 99"," 3","168","0.038902185841299","1"
"SYT5"," 2","105"," 2","169","0.999999999999998","1"
"SYT6"," 2","105"," 2","169","0.999999999999998","1"
"SYT7"," 3","104"," 3","168","0.871530895456888","1"
"SYT9"," 4","103"," 3","168","0.52612126455169","1"
"SYTL1"," 3","104"," 1","170","0.320164865085647","1"
"SYTL2"," 6","101"," 4","167","0.274440673629528","1"
"SYTL3"," 1","106"," 2","169","0.999999999999989","1"
"SYTL4"," 4","103"," 1","170","0.143932341229931","1"
"SYVN1"," 3","104"," 2","169","0.593473499958091","1"
"SZRD1"," 3","104"," 1","170","0.320164865085647","1"
"SZT2","12"," 95"," 6","165","0.0220153274833677","1"
"T"," 4","103"," 3","168","0.52612126455169","1"
"TAAR1"," 2","105"," 2","169","0.999999999999998","1"
"TAAR5"," 2","105"," 2","169","0.999999999999998","1"
"TAAR6"," 2","105"," 3","168","0.999999999999997","1"
"TAB1"," 4","103"," 2","169","0.312518692037205","1"
